,Date,Rating,Review,UID
30,2018-07-14 15:07:21,5,"I've gone here for 19 years and they've offered reliable, good care the whole time. The lab guy is particularly good at taking blood painlessly John Curtin...",zILDalnFzz1h6ht2HZudAg
31,2017-09-06 20:42:54,5,The best primary care doctors in DC. I've been with this practice for 11 years. I can easily get an appointment with my DR or the PA. Parking does get a...,zILDalnFzz1h6ht2HZudAg
32,2016-03-02 09:18:43,1,"WARNING: Deceptive practices, incorrect billing, long wait times, and limited time with the doctor was not the experience I expected. I've never written a...",zILDalnFzz1h6ht2HZudAg
33,2016-02-29 06:19:22,5,Michael and the staff of Price Medical are amazing. They're attentive and pleasant. I'm a fairly new patient and have found them to be very focused on...,itlMkn4TW85NyTfxoTEzAw
34,2017-08-04 10:03:15,5,"New client, and saw Dr. Nabha.  Could not have been more impressed.  She was really friendly and caring, and made a point to ask me what my...",itlMkn4TW85NyTfxoTEzAw
35,2017-10-20 12:57:17,5,"Dr. Linda Nabha is a wonderful physician - very knowledgeable, friendly and professional.",itlMkn4TW85NyTfxoTEzAw
36,2017-05-07 04:46:25,5,"Dr. Kahan and the entire team at NCWW are, hands down, one of the best things that has happened to me. I am a complicated patient case, and had been to...",apVtcU0k2GghyK3Qdrtqxw
37,2017-05-09 13:33:47,5,"Dieting and doctors are amongst my least favorite things in this world, so going to a ""diet doctor"" was not something I was looking forward to. I wish I had...",apVtcU0k2GghyK3Qdrtqxw
38,2017-05-09 13:35:55,5,Scott Kahan combines unbeatable knowledge of his specialization with an approach to patients that allows for individuality and respect. He was the first...,apVtcU0k2GghyK3Qdrtqxw
39,2017-09-12 14:52:51,5,Doug was my PCP when I lived here in the 90s and I reconnected when I moved back to DC in 2015. He always explains things in layman's terms that are easily...,5-QOi4n0iRigWPSUEBr72g
40,2015-08-23 21:45:45,5,"Both Drs. Ward and Stearn make it a priority to see their patients.  It's been a rough time for me this past year, and I grew quite angry with everyone in...",5-QOi4n0iRigWPSUEBr72g
41,2011-12-17 11:22:23,5,"I've seen Doug for as long as he has been in private practice, at least 20 years. What more can I say? The other reviewers got it - he is responsive to...",5-QOi4n0iRigWPSUEBr72g
42,2018-10-26 06:19:29,5,We had an extremely helpful and positive visit for a chest cold (ahead of travel) on a weekend morning. We were able to set an arrival time online to avoid...,gmzGMnO2j_WmDtxy3_VTXQ
43,2019-01-20 12:15:05,1,"I made an appointment online thinking it would be faster, but here I am waiting over 90 minutes and still no doctor. The receptionist is telling walk ins...",gmzGMnO2j_WmDtxy3_VTXQ
44,2019-03-08 09:21:18,1,This is about one specific person that works here and Medstar's lack of response. I went in sick with a fever of 100+ and ended up having pneumonia. I was...,gmzGMnO2j_WmDtxy3_VTXQ
45,2018-12-30 14:52:16,5,"This is the first time I tried Heal and I love the service!

I felt too sick to go to to a doctor's office, and  my elevator was out of order!So, I tried...",Gl3X5t7DccxwjAvO1Yd93Q
46,2018-12-17 10:53:50,5,Today I used the Heal App for the first time for my three year old son who has been sick with a cold for over a week. I LOVE THIS SERVICE!!!! So convenient....,Gl3X5t7DccxwjAvO1Yd93Q
47,2019-02-11 16:25:46,5,"Dr. Sachin Nagrani was punctual, thorough, kind, knowledgeable, and patient. This was an incredible experience (despite being sick) and I'd recommend this...",Gl3X5t7DccxwjAvO1Yd93Q
48,2019-03-09 08:46:41,5,"I've been visiting this practice for three years now and I am so grateful for their care and efficiency that I wanted to update my review!

Between the...",nOgjPCLDvuq9kVtLkrv56g
49,2018-10-17 04:13:54,1,"At Metro Center, the front office staff was rude and unprofessional. As I got off the elevator the lady who checked me in did not make eye contact and was...",nOgjPCLDvuq9kVtLkrv56g
50,2019-03-16 05:42:11,1,"I had been experiencing pain in my hands out of the blue for about 3 months straight, decided to see someone here. Doctor listened to me for like 5 minutes,...",nOgjPCLDvuq9kVtLkrv56g
51,2017-07-30 07:10:50,5,Dr. Castner is a gift to families at the beach.  My daughter has been struggling with some skin issues while here at the beach and after a sleepless night I...,wyfCC5v76YZpsCnS_omqLw
52,2015-06-11 17:00:31,5,Great personalized medicine from an amazing provider!!  June takes time with each patient and obtains an extensive history and then recommends a specific...,wyfCC5v76YZpsCnS_omqLw
53,2010-06-18 10:59:26,5,"Took my mother for a treatment last week, she had been here before with my aunt before. Im not a big fan of the location but as my grandma always told me,...",3lbqQGpvNIWuejOdEhrLDg
54,2017-04-11 07:35:20,5,"Dr. Dyson and her staff are true professionals and very caring. 
I can book appointments at the last minute and even if they are completely booked, they...",3lbqQGpvNIWuejOdEhrLDg
55,2016-08-02 13:46:50,1,"WARNING WARNING

EVIL AND UNPOLLITE STAFF

I had an agreement to pick up some papers at 9 am. I was not able to get in contact with anyone at the office...",3lbqQGpvNIWuejOdEhrLDg
56,2018-04-05 17:01:31,1,"Rude, condescending & patronizing office staff. Typical of the medical industry in DC : unprofessional & uncaring. Seek medical care elsewhere. I filed a...",K07KbQfv461C0MU3nlvJmQ
57,2019-02-04 00:02:19,5,"I've been going to Dr. Lee for almost 10 years.  He's an incredible primary care doctor.  He's thorough, does a good job explaining things, and never...",K07KbQfv461C0MU3nlvJmQ
58,2018-03-26 09:23:20,5,"I honestly can't remember how I found Dr. Lee, but he has been a blessing to my household for 3 years and counting. He is patient, calm, understanding, and...",K07KbQfv461C0MU3nlvJmQ
59,2018-05-19 18:14:01,5,I am from the Bay Area and last week attended our daughter's graduation from American University and was in DC to help her get set up in her first...,OCMGU0lE7nfBn3QJdMpS1Q
60,2018-02-19 14:30:30,5,"Dr. Kinney is great. I live in Arlington and it was my first time calling a house call doctor. We had a back injury and wasn't able to get out of bed, so it...",OCMGU0lE7nfBn3QJdMpS1Q
61,2018-05-27 07:35:02,5,"Our 96-year old granpa came with a health issue and he's just too old to sit for hours at an ER. Dr. Kinney is a caring, experienced and responsive...",OCMGU0lE7nfBn3QJdMpS1Q
62,2019-02-12 06:19:55,5,One Medical sets the bar for professional and courteous primary care in Washington DC. Shoutout to Dr. Olin for taking the time to listen and her...,kyfLHlqpJubb4qj_RK4eLg
63,2019-02-18 20:15:49,4,Went here for a checkup and a blood test. Everything was as easy as advertised. Loved the decor and feel of the office as well. The doctor that I met with...,kyfLHlqpJubb4qj_RK4eLg
64,2019-02-25 09:57:29,5,Fantastic! I was a little skeptical about paying an annual fee to have access to primary care but the experience has been well worth it. Unfortunately with...,kyfLHlqpJubb4qj_RK4eLg
65,2018-05-15 16:54:00,5,"I went to Dr. Lefevre because I fell ill in DC but live in SC.  He did a full review of my medical history, listened carefully while I explained my symptoms...",9mNMWBteJ9_pqlGxsBSfOQ
66,2017-11-01 15:22:05,5,He is an absolutely fantastic doctor who truly cares about his patients. He takes the time to meet with you and he truly listens (a rare thing in modern...,9mNMWBteJ9_pqlGxsBSfOQ
67,2016-02-15 20:49:59,5,Dr. Levfevre is seriously the nicest Doctor ever.  I haven't seen him in 11 years (I moved out of state) and I was in town and had a medical emergency and...,9mNMWBteJ9_pqlGxsBSfOQ
68,2010-12-01 09:33:50,5,"There is no better primary care doctor than Dr. Rashbaum.  After several weeks of fever/chills and then acute upper abdominal pain, I had visits and tests...",GjNMkXZSHbvSd9CdaV1dTg
69,2018-02-24 05:36:50,1,"Not even one star.
He lost  Dr. Hodges and is a solo practitioner.

He is arrogant, nasty, and orders labs that are not necessary due to the
money he makes...",GjNMkXZSHbvSd9CdaV1dTg
70,2018-01-13 15:04:05,5,"Dr. Rashbaum is an unprecedented healthcare leader in the Washington DC metro area community. Their practice is innovative, welcoming, and dedicated to...",GjNMkXZSHbvSd9CdaV1dTg
71,2017-11-05 06:12:15,5,"I've been a patient of Dr. Snyder since 2012, and could not be happier.  I've never had a relationship with a doctor like I've had with Dr. Snyder in my...",vgq-6PIM10fqYNoW2TEDIw
72,2012-08-03 13:40:41,5,"I had my first visit today with Dr. Snyder and I am thoroughly impressed.

Dr. Snyder patiently spent an entire hour going through everything with me and...",vgq-6PIM10fqYNoW2TEDIw
73,2019-02-05 11:37:37,5,Dr. Safayan is a superb physician who is excellent in all aspects of restorative care and treatment. I had spent thousands of dollars and visited five...,aD_KgqkhjtaDh2m7dPtQ_Q
74,2016-11-01 17:56:54,5,"I've been seeing Dr. Safayan for a few years now for regular acupuncture treatments. I've been satisfied with the results, hence the continued treatments....",aD_KgqkhjtaDh2m7dPtQ_Q
75,2016-09-30 07:28:10,5,"I used to say ""doctors who actually take their time and are not rushed are like dinosaurs, they don't exist anymore"", well, Dr. Safayan proved me wrong!

He...",aD_KgqkhjtaDh2m7dPtQ_Q
76,2016-08-23 13:18:56,5,"I highly recommend Dr Kannankeril to everyone. I am sending my whole family to her. She is amazing. Very kind, polite, loving, caring and knowledgeable. I...",oQHR91ktxvoj4aXrEpUOOQ
77,2016-02-05 10:40:19,5,"Dr. Charlene Kannankeril is the epitome of what a Doctor is. She is the definition of what a doctor should be, should think, and should act. I am really...",oQHR91ktxvoj4aXrEpUOOQ
78,2011-12-11 13:18:38,5,"Dr. Kannankeril is an excellent physician. She really listens to you and your concerns, and works to get to the root of the issue, rather than just giving...",oQHR91ktxvoj4aXrEpUOOQ
79,2013-09-10 19:17:44,5,"You know those waxing-poetic moments, where you reminisce fondly over your time with your medical caregiver, her full attention on you and her gentle...",xo6aoHo864ZX4kfIrxhk2g
80,2015-01-01 13:58:50,5,"I've been a member of One Medical Group for nearly a year now, cycling through a number of different practitioners across all three of their D.C. offices,...",xo6aoHo864ZX4kfIrxhk2g
81,2015-01-28 07:07:15,5,I started going to One Medical Group a little over 6 months ago. Let me just say this is the greatest doctors office I have ever visited. I have been sickly...,xo6aoHo864ZX4kfIrxhk2g
82,2013-04-05 08:20:25,5,"I scheduled my very first appointment with Dr. Kara Choi.  My appointment started on time and the Dr. was patient, really listened and took time to answer...",Ojeexo2_XEWJKU3oYRNI_g
83,2013-04-29 20:31:45,5,Very compassionate doctor. She listens to what you have to say and gives great advice. I would recommend her to a friend looking for a great PCP.,Ojeexo2_XEWJKU3oYRNI_g
84,2018-11-18 07:24:03,3,"Dr. Komis was okay. She was nice during consult, and generally followed up as stated. 

I will though try other providers in the practice",wv9p5kzq6irEPqaR95lW3Q
85,2017-05-01 09:05:09,2,"I started to be a client of One Medical Group more than 7 years ago being in San Francisco. Doctors were very good there, and helped me a lot.
I cannot tell...",wv9p5kzq6irEPqaR95lW3Q
86,2016-02-20 07:16:59,5,"Dr. Komis has been my primary care physician for more than two years and I can attest to her professionalism, expertise and kindness. She is always very...",wv9p5kzq6irEPqaR95lW3Q
87,2018-08-09 07:14:07,5,"Dr Grissom is very kind and fun with our four year old. She takes all the time we need to discuss everything. She covers all the bases too, very...",jmEbJZRLHByIDekSksb0zQ
88,2014-10-07 16:24:24,4,Dr Grissom is a very kind lady who cares about her patients. We recently moved away and were sad to lose her as our pediatrician. She has unusual hours that...,jmEbJZRLHByIDekSksb0zQ
89,2013-04-07 15:56:15,4,"Warm and helpful Dr Grissom has always tried to put our son Max at ease. They also have gotten us in same day for sick visits when required, and the morning...",jmEbJZRLHByIDekSksb0zQ
90,2018-09-28 11:16:46,5,"I had a baby last week with Dr. Loveland as the doctor for my delivery and it was one of the best experiences of my life. I completely trusted Dr. Loveland,...",31mGrKZXknQgALwC1ZoAaw
91,2018-07-23 13:06:35,5,"I just want to give a quick shout-out to Dr. Loveland who is the absolute best Gynecologist in the area! The new Bloom facility is updated and clean, and...",31mGrKZXknQgALwC1ZoAaw
92,2018-08-17 14:25:51,1,"I cannot agree more with the other folks who said that she is rude, dismissive and I'd also add, down right heartless. I've had two really terrible...",31mGrKZXknQgALwC1ZoAaw
93,2016-04-30 12:45:42,5,"Excellent doctor with great staff. 

His office doesn't take insurance and amounts reimbursed by my insurance company have declined. Even my annual checkup...",tKMiew6-2YBL3nJRa_2-3A
94,2016-03-12 15:37:24,5,"I've had many doctors, and Dr. Dunn is truly one of the best I've had.  He's very thorough and methodical in his approach towards understanding your...",tKMiew6-2YBL3nJRa_2-3A
95,2016-10-25 08:13:27,5,I like Dr Dunn.  He is thorough and methodical.  I have issues and he has helped me address them.  He is also honest about what my part of the equation.  A...,tKMiew6-2YBL3nJRa_2-3A
96,2018-04-24 08:45:14,5,"True story: I haven't had a full physical since I went to college...and that was a LONG time ago.

So, I was nervous to have one, but I was noticing some...",PLZiYaZtKieLLFJPRvjFcg
97,2018-01-15 05:53:09,5,Dr. Max and his staff are great. I have been going to him for the past six months and he is always a pleasure to talk to and he is extremely knowledgeable....,PLZiYaZtKieLLFJPRvjFcg
98,2018-05-23 00:11:10,5,I am currently a student in the area (out of state insurance) and needed a doctor to provide continuing care for preexisting conditions. Dr. Oshalim...,PLZiYaZtKieLLFJPRvjFcg
99,2016-02-25 16:35:00,5,"Dr. Wilkerson has an excellent bedside manner, and takes time to get to know his patients.  He includes a lot of emphasis on nutrition, an excellent health...",8RCd068kfA6S8I1Tv7NDpw
100,2019-01-25 15:40:48,5,"Great experience, I'm not sure why this place has some negative reviews. I was able to make an appointment online at ZocDoc and be seen within a couple of...",6FUQQfyxX3E6k3Dv5oFMpQ
101,2018-07-14 05:44:33,5,"***Yelp says Woodley Park Office is closed on Saturdays and Sundays but it's not! I'm not sure the exact hours, but I've had most of my appointments on the...",6FUQQfyxX3E6k3Dv5oFMpQ
102,2018-08-15 13:15:09,2,"I have gone to the Woodley Park office for Comprehensive Primary Care for about a year. While some of the staff is great, my overall experiences has been...",6FUQQfyxX3E6k3Dv5oFMpQ
103,2013-05-30 17:49:35,5,"First review on Yelp. Not that Dr. Osborn needs another 5 stars, but it can be tough to find a good doctor so I though it would be worth it. Dr. Osborn is...",K3dj6NWiNahRiMvbVZkxbg
104,2019-01-14 09:49:37,2,"I really wanted to love Dr. Osborn because she does have some good reviews. But due to the chaotic and confusing environment at her office, I won't be...",K3dj6NWiNahRiMvbVZkxbg
105,2018-07-06 16:34:22,5,Dr. Osborn conducted the most thorough physical exam ever. I even told a doctor friend about my appointment and she too was impressed by the amount of...,K3dj6NWiNahRiMvbVZkxbg
106,2019-01-03 20:47:24,5,"I've been Dr Harris' patient for over 20 years. Very thorough, sincere, great bedside manner and gets to the bottom of any medical problem you have. Will...",VQeKl4HYnJA54dEcK-2EMg
107,2009-05-28 13:17:32,5,"I've been a patient of Dr. Harris' for about 10 years now and all I can say is HE IS THE BEST DOCTOR EVER. He doesn't take any crap off of patients, he's...",VQeKl4HYnJA54dEcK-2EMg
108,2018-12-11 07:24:29,5,"I like Dr. Greenlee. I have been his customer for over 10 years since moving to DC in 2007.  Whereas barbers and dentists have changed, Dr. Greenlee has...",oWSbsiBzUB1IOpVkPOP-jA
109,2017-01-12 12:51:42,5,"Dr. Greenlee is absolutely amazing. He is kind, patient, understanding, and extremely intelligent. He answers questions immediately and you can really count...",oWSbsiBzUB1IOpVkPOP-jA
110,2016-07-07 07:39:13,5,"Dr. Greenlee is a fantastic physician.  I have been his patient for almost 20 years.  He is prompt, knowledgeable, and caring.  Indeed, (as a previous...",oWSbsiBzUB1IOpVkPOP-jA
111,2017-09-05 07:50:05,5,"Going to a new doctor can be really scary.  Moving to DC was full of so many new experiences for me as I'm picking my home, gym, and even doctor.  I was...",eimj0JhznY4gf0ivgVhgtQ
112,2019-03-11 13:50:15,1,"If you are seeking any aesthetic services, specifically laser hair removal, DO NOT choose Whitman Walker. You will wait months for appointments and have to...",eimj0JhznY4gf0ivgVhgtQ
113,2018-12-29 17:04:32,2,"I generally have a good experience at WWH but my appointment with Dr. Caine yesterday was awful. She barely looked at me, didn't ask any questions,...",eimj0JhznY4gf0ivgVhgtQ
114,2016-11-24 10:36:43,5,"Dr. Mark Cinnamon is a wonderful internist. He is extremely thorough in his examinations and takes the time to answer any and all questions, even after...",4aoml7yrn7nhr2KB5Q4arg
115,2008-12-18 20:53:14,5,"Love love love Dr. Cinnamon.  I got his name from another doc of mine, who is also fantastic, and I really cannot tell you how happy I am with him. He's...",4aoml7yrn7nhr2KB5Q4arg
116,2008-07-29 07:42:47,5,"A wonderful internist who is incredibly thorough and takes the time to get your history, thoroughly document your symptoms, and perform any necessary...",4aoml7yrn7nhr2KB5Q4arg
117,2018-09-21 08:10:55,5,I saw Dr. Portela during my visit in Washington. My 15month old son got very sick and my hotel recommended to see her. The front desk lady wasn't the nicest...,pn2DpaRDsqBCNzgVx0SFEw
118,2019-01-16 11:56:30,1,"I really want to like them, as they came highly recommended by friends. I have a great feeling about my doctor, this review has nothing to do with her and...",aaabJ8uoc1jVaRzhT-KXtw
119,2019-01-09 18:36:02,5,"I've been spoiled when I lived in New York because my company had a health clinic in the building, and you could go see a nurse practitioner for whatever...",aaabJ8uoc1jVaRzhT-KXtw
120,2018-10-22 15:35:08,5,"Joining this practice was one of the best decisions I've ever made regarding my healthcare. The office is super clean, the staff is wonderful and...",aaabJ8uoc1jVaRzhT-KXtw
121,2016-08-31 12:47:30,5,"If you ask me, this is the best travel clinic in DC. Dr. Bergstrom and team are super friendly and helpful. They take the time to review the area you're...",1LejTngbQv5KzhxpqFPXSw
122,2019-03-15 13:05:27,1,I had a similar experience to another comment.  The front desk staff are great but others are very rude.  I scheduled an appointment three weeks in advance...,1LejTngbQv5KzhxpqFPXSw
123,2017-08-07 10:17:04,4,My company uses Farragut Medical for employees going oversees. They do not take insurance but you can pay and submit the claim to be reimbursed by your...,1LejTngbQv5KzhxpqFPXSw
124,2019-01-04 08:16:36,5,"I've been going to Dr. McMackin for over 10 years.   He's a very patient, knowledgeable primary care physician.  Convenient location, nice office and...",rF7oT-IxSnuVsjhXrYkI3g
125,2018-05-16 14:57:45,5,"I discovered Dr. Chris McMackin on Yelp in late 2008. He has been my primary care for almost a DECADE. He is compassionate, thorough, professional, and has...",rF7oT-IxSnuVsjhXrYkI3g
126,2016-11-28 20:23:38,5,"Office is very clean and professional. There is never more than a 15 min wait to see the doctor. Dr. McMackin is very nice, knows what he is doing and...",rF7oT-IxSnuVsjhXrYkI3g
127,2019-02-28 14:06:56,4,"So glad I regrouped and have it another try. 
I had a very enlightening and inspirational visit with Dr. Loomis and look forward to the treatment plans...",1RpgVWrFkN_3vBCLDjDBKg
128,2019-01-22 13:02:13,5,"I came in with my mom today and it was such a fabulous experience. The nurse who saw us was very thoughtful, kind and thorough. Rare to find! Dr Loomis was...",1RpgVWrFkN_3vBCLDjDBKg
129,2019-03-10 20:55:36,2,It is unfortunate that I was referred to this clinic as I was interested in an intelligent and productive conversation about diet. I expressed this when I...,1RpgVWrFkN_3vBCLDjDBKg
130,2018-05-14 11:19:40,5,"I recently realized I never updated this review.

My first appointment with Dr.Coe was an anomaly. She became my PCP until about a year ago when she moved...",glKp4hG1Zf3UP5KWZxblDA
131,2017-02-08 12:38:11,5,I really enjoyed my five years under the care of Dr. Coe.  She is a no-nonsense doc who sees through excuses but doesn't berate you when you make them.  She...,glKp4hG1Zf3UP5KWZxblDA
132,2014-02-18 12:55:20,1,"Dr. Coe was probably the least attentive doctor I've ever seen. In fact, I came to her with a serious physical issue and she literally....LITERALLY...spent...",glKp4hG1Zf3UP5KWZxblDA
133,2018-10-17 13:38:53,5,"I love One Medical.
I do not love the One Medical/CareFirst (BCBS) dispute. This means I am not covered in the DC/VA area with One Medical.

Do I visit One...",sfOu7404B5rOq8AK0DCP6w
134,2018-12-10 20:23:22,1,"While we were returning from a trip to Rockville to buy a washing machine, my wife sprung a sudden profuse nose bleed, not something she had ever...",sfOu7404B5rOq8AK0DCP6w
135,2019-02-17 13:10:43,5,"I've always had such positive experiences at One Medical! I usually hate going to the doctor and am so afraid of needles and bloodwork, but the staff are...",sfOu7404B5rOq8AK0DCP6w
136,2015-07-31 11:55:05,5,"PA Kate Martis is one of the most thoughtful, thorough and kind physicians I have ever seen. I cannot say enough positive things about her, and I've dealt...",1tkk1Xhu5VxqciksnJ_FXA
137,2018-01-30 07:33:45,5,"Dr. Singh has been my PCP for almost five years now, and I couldn't be more pleased with her. She genuinely listens, engages, and is friendly and caring....",Oy8C5MjM5kIu4NlB_cv5_g
138,2017-06-13 06:06:31,4,She's good. She's perfectly friendly. She uses a computer to take notes. What's the big deal?,Oy8C5MjM5kIu4NlB_cv5_g
139,2015-06-09 10:36:14,4,Dr. Singh has been my primary care physician for almost a year.  I've been happy with her so far.  I haven't found her to be cold or distant as others have...,Oy8C5MjM5kIu4NlB_cv5_g
140,2010-04-09 13:13:44,3,"Dr Waterman was assigned to me after the previous doctor I had at this practice took off.
He is very through and takes whatever time you need to answer...",fx8KO6-jTrBRrWPg6KoddA
141,2010-06-24 15:49:55,5,"Dr. Waterman is fantastic.  He's extremely knowledgeable and thorough -- I feel very confident in his evaluations.  He's also very friendly, with a great...",fx8KO6-jTrBRrWPg6KoddA
142,2019-01-09 17:39:27,5,"I searched far and wide for a good general practitioner in DC.  I absolutely couldn't be happier than I am with Dr. McMackin and his team -- friendly,...",xQvMoj88rGVRy0VjMXVoaQ
143,2018-04-04 11:43:15,1,Rudest and most unprofessional receptionist (smacking gum or chewing/sucking on something) I've ever spoken to; on the phone or in real life. Truly...,xQvMoj88rGVRy0VjMXVoaQ
144,2019-01-22 04:23:20,5,"I love this place. Great care. Everyone knows their jobs well, all are friendly. Dr McMackin is THE best doctor I've ever had. I'm somewhat of a critical...",xQvMoj88rGVRy0VjMXVoaQ
145,2018-10-16 18:24:44,5,"This is my favorite doctor.  I have had nothing but good, honest care from him.  His demeanor and professionalism are exemplary and he takes the time to...",5yR4WWllYcFCeGwwzuj8HA
146,2018-06-08 17:25:35,5,Only positive experiences at this office.  Usually called in from the waiting room within 10 minutes of my appointment time.  Doctor Condrell will spend the...,5yR4WWllYcFCeGwwzuj8HA
147,2017-07-23 18:52:48,1,"Making the appointment was super easy- 
The receptionist was friendly over the phone.

When I walked in there were patients waiting and two people at the...",5yR4WWllYcFCeGwwzuj8HA
148,2018-03-01 11:56:11,1,"Dr. Lucy Chang (or ""Chain"" according to the woman you are forcing to go through old records to help you commit insurance fraud), you are lowlife of the...",3xE1FnXDL56k9jUvZhAUaw
149,2017-08-08 18:16:51,5,I've been going to Dr. Chang for several years.  She takes the time to learn what is going on and her office is efficient.  One is seen on time.  Highly...,3xE1FnXDL56k9jUvZhAUaw
