,Date,Rating,Review,UID
70,2012-02-25 12:48:34,5,finding a doctor you like is not an easy task. i ended up finding dr. uy through a combination of a list of doctor's covered under my insurance plan and a...,-QvHxLsJvRhKOOWrNk8sPA
71,2011-07-21 08:12:51,5,"I was looking for a PCP some years back,  when a co-worker recommended Dr. Uy.  I asked her why, Dr. Uy?  She said she really cares about her patients, she...",-QvHxLsJvRhKOOWrNk8sPA
72,2018-12-09 10:25:57,5,"The 5-star is for Dr.Dao. He is the most gentle, compassionate and understanding Doctor you could ask for. He is quick in getting back to my weekly fan...",MxqDbc0JB50JNTnps535dw
73,2018-09-05 15:53:23,5,Dr. Dao is one of the best doctors I have had in a long time.  You're always nervous when selecting a new primary care doctor but after my first visit I was...,MxqDbc0JB50JNTnps535dw
74,2018-08-28 20:38:27,5,I can't begin to explain how much I like Dr. Dao. He's an amazing doctor that's always ready to help. He always explain everything for you clear and...,MxqDbc0JB50JNTnps535dw
75,2018-11-07 15:59:14,5,"By far one of the best medical clinic in the area. 
The staff is very friendly and go above and beyond for their patients. I go to the clinic both for my...",eH6ht6qs5kdBCMIZD1EK2w
76,2019-03-14 14:16:12,5,Elevate Health Group is the best. Doctor G. is our family doctor and he's everything you would want in a doctor. So lucky to have him as our doctor.....,eH6ht6qs5kdBCMIZD1EK2w
77,2019-02-20 13:18:05,5,"Took a chance and tried Elevate Health Group as my PCP. Very pleased with the clean office, prompt office staff and ease of scheduling. Dr. Tovmassian was...",eH6ht6qs5kdBCMIZD1EK2w
78,2017-10-09 08:25:09,5,"I had a concern that was not going away, and I decided to do something about it. Dr. Seibert's office had an opening at 7:00 am(!) that was perfect for me,...",i10zpDSzvTd4anGMsJHdfA
79,2018-05-03 14:47:25,5,"Dr. Seibert is everything that is right with healthcare - and these days, that's tough to find, but he is thoughtful, compassionate, caring, thorough,...",i10zpDSzvTd4anGMsJHdfA
80,2018-01-04 17:24:03,5,"I'm a new patient of Dr. Seibert and I'm very happy that I found him. He's very easy to talk to, attentive, sharp, and UCLA trained. The office staff and...",i10zpDSzvTd4anGMsJHdfA
81,2018-11-03 09:04:14,5,"Dr. Boska is the best doctor ever. Sweetest most compassion man, and truly cares about your health! Dr. Boska came to our wedding we love him so much! Gives...",91tX43VkUKWG-NYJaFL_iw
82,2017-03-09 12:39:21,5,"""Well, hopefully you're healthy. If not, there's a mortician I could refer you to. He offers a two-for-one special, so he'll be able to take care of both of...",91tX43VkUKWG-NYJaFL_iw
83,2018-05-29 17:35:30,5,Dr. Boska has been my doctor for over 20 years . He is caring and will keep you informed about any problems that come up with any testing you have done . He...,91tX43VkUKWG-NYJaFL_iw
84,2017-07-07 11:04:06,5,"We were referred to Dr. Mark Song MD, Phd. Having pre-concieved notions of Korean doctors I set those  aside and was delighted to have a window of time to...",MCMtkSccgggmUjM0n6N4Lg
85,2018-08-29 17:43:05,5,"Good doctor, knowing and less talk and stuff can American ones. Gotta have him check da kids when we come back. Mr. Kim recommended him.",MCMtkSccgggmUjM0n6N4Lg
86,2018-12-20 20:02:31,1,I don't remember the woman's name who saw me but she was pretty rude and impatient with me. She didn't do any tests on me and told me that I had too many...,pwe5e9U_ALnUFOGsZSy87w
87,2017-03-16 08:01:35,5,I love this clinic. It was a real life-saver for me back when I didn't have health insurance. The doctor is so nice and he has always done an excellent job...,pwe5e9U_ALnUFOGsZSy87w
88,2014-06-03 11:37:33,3,"It's a family clinic in the echo park community has been around for ages, I'm 28 now and my parents took me there as a kid, same Dr. dif staff throughout...",pwe5e9U_ALnUFOGsZSy87w
89,2018-11-07 10:51:02,5,Dr. Aronin is an amazing physician. I had another PCP for almost 7 years who I wasn't too happy with and had been looking into a new PCP. I'm so happy I...,zYaWOhPhcfbAOsoMRLVx7w
90,2018-11-21 10:56:51,5,"Dr. Aronin is the best Physician I ever had. and I'm 66 years hold.
He is young, multilingual, very knowledgeable, professional, motivated  responsible and...",zYaWOhPhcfbAOsoMRLVx7w
91,2017-12-03 14:50:54,5,"I am a pretty sassy and smart-assy specimen, and so I can be quite a handful.  Also, I probably know a lot less about medicine than I think I do.  Doctor...",zYaWOhPhcfbAOsoMRLVx7w
92,2019-02-26 22:09:32,5,"I took my 7 year old son a little after 2 pm today and was checked in with no wait. Receptionist, nurse and Dr. Chung were all great. They checked my...",d2MA8-wKQZhDguCNvChYig
93,2018-12-19 12:47:38,5,"This place is as great as all the reviews say.

My experience:

In and out in less than 30 minutes

Taken straight to a room

Dr. Chung gets to me in 5...",d2MA8-wKQZhDguCNvChYig
94,2019-02-25 16:25:07,4,"My dad went here to be seen. The doctor saw him immediately and assess him. However, it just took a long time for the lab and xray to be done. We waited in...",d2MA8-wKQZhDguCNvChYig
95,2018-09-19 09:38:06,5,"225lb. That's how much I weighed when I came here in December of 2017. I was tired, I had low self esteem, I was embarrassed and self conscious. I...",bTqkqmfmmSeEcVZ1QenrDg
96,2019-02-09 13:03:48,5,"im soo glad i found Dr. Evelyn again, i have been coming to her since 2015 to help manage my weight, i love the new place! so excited to get in shape again....",bTqkqmfmmSeEcVZ1QenrDg
97,2019-02-26 07:01:59,5,I've been going to Fountain Medical Clinic for several months now and I couldn't be happier with the results!! For years I've been wanting to lose weight...,bTqkqmfmmSeEcVZ1QenrDg
98,2018-10-18 09:30:03,5,Dr. Evan Kim is extremely patient and has great communication with his patients. I bring my mom to see him for just about everything and he's always so...,6f9evDv_ToSEZcjQpD-QUA
99,2019-03-16 08:54:22,5,I had the pleasure of seeing Dr. Kim while I was living in Los Angeles for school and he is the only reason I miss living there. I have had a lot of doctors...,6f9evDv_ToSEZcjQpD-QUA
100,2018-12-16 00:21:52,5,I have been coming here for several months and each time I have had a good experience. The weight loss program is effective and affordable. The doctor will...,aQcOjzGQISCAPMKdyM-QXA
101,2018-10-25 07:36:22,5,"We are fast, efficient and cheap.   no appointment needed.  one problem treatment.  by that I mean come in for a problem and we will take care of that...",aQcOjzGQISCAPMKdyM-QXA
102,2018-09-22 12:36:32,5,"I love this medical office, their hours are very convenient and so is the location. The staff/ receptionists are so sweet, very helpful and knowledgeable....",aQcOjzGQISCAPMKdyM-QXA
103,2019-03-02 10:18:10,5,Dr. Malkin is beyond the Best!! His compassionate care and thorough understanding of my medical needs put me on the road to recovery. The convenience of...,Uk0or7BwdWD94VPxcBQ4OA
104,2019-02-05 21:04:55,5,"When you are a busy hard working individual, the last thing you want to do is go with the stress of making an appointment, dealing with the wait, and...",Uk0or7BwdWD94VPxcBQ4OA
105,2018-11-11 19:00:22,5,"Simply the best medical care I have ever received. Dr. Malkin is professional, compassionate, and accommodating. I recently had an accident and needed...",Uk0or7BwdWD94VPxcBQ4OA
106,2019-01-22 11:16:40,5,This doctor is THE BEST. I drive over 60 miles from Ontario to have him as my primary physician. He is the best. Thank you Dr.,5XM7URqqKi9gR0Wgz167OA
107,2019-02-03 02:47:26,4,"You  know, me & Bethyanne have never ever met Dr. Jay Gladstein, Head Proprietor of this cash cow mega monster medica service place. We've been a patient...",5XM7URqqKi9gR0Wgz167OA
108,2017-10-16 11:33:03,1,"He told me that my medical condition he's not on his priority list ...

Been going to him for few years , even send him few referrals . 

He change ...
Is...",5XM7URqqKi9gR0Wgz167OA
109,2019-01-27 15:52:17,5,"Here we go, my 6th review ever. I only rarely leave reviews and only 5 star reviews because I'm all about spreading the good news when it's deserving.

Dr....",KHXAeZlV8ZGQibuiyhqT6g
110,2019-02-05 09:25:36,5,Great doctor and great office. I have always had an easy time making my appointments and getting in and seen on time. Dr. Kavafyan is always straight...,KHXAeZlV8ZGQibuiyhqT6g
111,2018-08-27 10:38:12,5,Dr. Kavafyan is incredible! She's a special doctor that truly loves what she's doing and really cares.   I just switched over to her this year and I'm so...,KHXAeZlV8ZGQibuiyhqT6g
112,2012-01-02 13:31:18,5,"I love Dr Alice for her sweet personality, old fashioned neighborhood doctor charm, and honesty. But most importantly she is so thorough and careful. I have...",hEQo38NB-jq4VhUHEKaoHg
113,2018-03-19 15:22:06,1,I went today to see Alice Agzarian for a yearly physical and to establish a long term relationship with her as my primary doctor.  I waited 3 months to see...,hEQo38NB-jq4VhUHEKaoHg
114,2018-03-19 12:47:04,5,"Absolutely the best doctor I've ever had. I've since moved from Los Angeles but still go back to LA roughly once per year, so I try to schedule my doctor...",hEQo38NB-jq4VhUHEKaoHg
115,2019-03-15 17:11:45,5,I've been with Dr. Galen as long as I've been married!  He's wonderful!  Greatest guy!  Amazing Dr.  He really listens to the patient and takes time.  He is...,oEmZNtpdyQbZontAZp78ng
116,2018-06-21 11:43:24,5,I scheduled back surgery at Cedars with Dr. Neel Anand and since I had moved from the Southbay chose to use a physician for my follow up exam they had...,oEmZNtpdyQbZontAZp78ng
117,2017-06-19 10:47:17,5,Absolutely the best doctor you can ever have stuff over here is also amazing from the front desk nurses and all the rest love it love it and I've been...,oEmZNtpdyQbZontAZp78ng
118,2017-10-07 10:15:20,5,"10/7/17
We have been coming here for several years. Dr. Sam Ghalili is the BEST!  You don't find doctors like him anymore.  He explains and answers all your...",DAydcLRLYToK0DOoW4QMFg
119,2018-04-07 13:52:58,5,Great doctor.  Detailed and very knowledgeable. Wasn't rushed. Very clean organized place,DAydcLRLYToK0DOoW4QMFg
120,2016-11-28 09:42:41,5,"Best Doctor I ever had. He very knowledgeable and patient with his patients(pun intended), Dr. Ghalili is more than a doctor when it comes to life lessons...",DAydcLRLYToK0DOoW4QMFg
121,2019-02-15 09:18:08,5,"This was my first visit to WH urgent care. I literally walked in and they took me immediately, all of the staff were welcoming and the doctor spent enough...",SvTe_hPdZEIyMX6gJWZh1Q
122,2019-02-12 18:04:59,5,"Awesome experience 
Super nice and helpful staff :)
Came after work because I didn't want to miss a day and they are open until 8!",SvTe_hPdZEIyMX6gJWZh1Q
123,2018-12-26 20:33:44,5,"Dr. Van Tassel is quite honestly the best doctor I've ever had, and I'm so grateful he stayed with West Hollywood Urgent Care after they took over Citizen's...",SvTe_hPdZEIyMX6gJWZh1Q
124,2019-03-04 16:30:48,5,"Within 10 mins of arriving I was already treated and finishing payment. When I walked in, I was taken straight to the nurses room for vitals. No wait time...",NZ5QmyBMq8MZ7TGr58YJkQ
125,2019-01-10 11:28:26,5,"My second visit here and I thought it couldn't get any better, but it did. Omg, what an efficient, CLEAN, professional Urgent Care facility...and no wait...",NZ5QmyBMq8MZ7TGr58YJkQ
126,2019-01-08 11:46:33,5,"I'm extremely happy with Hollywood Urgent Care. They have a very friendly staff (both front desk and doctors), and they are always very informative before...",NZ5QmyBMq8MZ7TGr58YJkQ
127,2018-07-18 23:30:24,5,The best Orthopedic Doctors in California !!! the whole staff was amazing!!!!! Loving!!! And sweet!! They all really care for the patients and their...,02B0y8kKt1nOJE4dQcyIOw
128,2017-06-22 11:10:58,5,I had my L5-S1 spinal fusion 360 procedure performed at this facility by Dr. Gil Tepper in December of 2016. Now I am fully healed and feeling fantastic. I...,02B0y8kKt1nOJE4dQcyIOw
129,2017-06-21 11:24:25,5,Dr Tepper was super helpful and informative. I had to repair some discs in my spine and he made the experience very smooth. The hospital itself is a nice...,02B0y8kKt1nOJE4dQcyIOw
130,2018-11-01 11:36:53,5,"I've been a patient of Forward for nearly one year. And it has exceeded all my expectations. After trying so many different doctors, both in Eastern &...",8CtbGGL5VR8rW5wwlgRVYg
131,2019-03-02 18:31:44,3,This place started off really great. It is also hands down the coolest Doctor office I have been to. It has so much potential but I have been disappointed...,8CtbGGL5VR8rW5wwlgRVYg
132,2019-03-11 15:12:58,5,This was my first visit so had zero complaints and many good surprises. I was impressed at how well organized this new way of having a doctor visit. This...,8CtbGGL5VR8rW5wwlgRVYg
133,2017-12-08 09:18:27,5,Its  always scary to choose a new primary care physician but when it comes to Dr. Lyons she makes you feel so comfortable like you've known her for years. I...,sPHF3RMb7uoIUE-akNvNJw
134,2017-07-26 15:02:31,5,"She is great to have, a doctor and hears you and your body. I been seen Dr. Lyons since 2007 or before don't remember, but I have not yet found another dr....",sPHF3RMb7uoIUE-akNvNJw
135,2018-10-25 20:15:09,5,Very happy to have found Dr. M. Sampson. My most current Doctor retired without any notice. I was besieged by physical problems and worries. It was my good...,gGMHglEZ7v9Qxy9lGZIBTA
136,2017-08-03 14:14:47,1,"The front desk staff is rude and downright demeaning, at the edge of insulting.
They treated me without any empathy,  and made a point to explain to me that...",gGMHglEZ7v9Qxy9lGZIBTA
137,2017-10-16 11:13:59,5,Dr. Sampson is the best doctor you can find in town. That's it. He listens to you and really cares about your well-being. I know this is supposed to be...,gGMHglEZ7v9Qxy9lGZIBTA
138,2015-06-16 12:42:19,4,"This is my primary doctor, and I never thought I would ever rate/leave a review for any practice but these people are truly amazing. I have encountered some...",q0zCLmvGih6I7DbK0FZ8fQ
139,2018-08-09 00:00:47,5,"Hi hi,

Just writing an update. A few years later, I still feel the same way about this practice. Dr. Sulam, as busy as he gets, really makes the effort to...",q0zCLmvGih6I7DbK0FZ8fQ
140,2018-06-27 12:02:28,5,"After years of coming to this clinic, the kindness and care received from all staff here is never ending. Dr. Sulam is amazing! He not only cares for his...",q0zCLmvGih6I7DbK0FZ8fQ
141,2017-10-26 16:04:30,5,Such an amazing place and people! I was looking for the physician and my boss recommended this office. You would never regret coming here! They are so...,kO_wZt4UymCobDav-eelXg
142,2018-01-12 18:32:17,5,"I love this place so much! Alina is amazing, so professional and always knows how to make me happy. I've gotten my Botox as well as IV shots. After my IV...",kO_wZt4UymCobDav-eelXg
143,2017-11-28 03:11:36,5,"I've known the brilliant, compassionate Alina Kievsky and Margaret, her office manager, for perhaps 15 + Years.  My Rhuematologist and family Internist, Dr...",kO_wZt4UymCobDav-eelXg
144,2019-01-25 14:22:16,5,"Ten out of ten would recommend. 
Loved it very helpful
Thank you, I appreciate the fast and friendly service",48sjkdBVwbaix0YVmanrgg
145,2019-03-04 11:15:23,5,I absolutely love Mariam Ali . What a sweet kind person she is and she always gives me a hug good bye. Getting a Pap smear isn't the most fun thing to do...,48sjkdBVwbaix0YVmanrgg
146,2018-06-11 13:06:01,5,"Mariam is amazing. I've been coming to see her for almost a year for check ups and birth control refill, her whole team is warm and welcoming. The wait is...",48sjkdBVwbaix0YVmanrgg
147,2012-08-01 17:12:29,5,"I don't personally know Dr. Zapata, or anybody from his staff and I'm giving this physician and their staff a full blast stars!
I've been switching...",lJZTvTuxD5UnhuUWgMulKw
148,2017-07-27 09:54:36,5,Ive known Dr. Zapata since 1999 and I can truly say that his the Best Doctor. He always listen and made sure that I get the best care I could possibly have....,lJZTvTuxD5UnhuUWgMulKw
